"leadId","groupCode","taalkMarket","state","campaignId","campaignName","requestNo","status","inserted","updated","error"
"21009011","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009043","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009059","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009075","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009083","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009115","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009123","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009131","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009139","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009163","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009171","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009179","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009187","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009195","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009211","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008962","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009227","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009235","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008970","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008986","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008994","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009034","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009058","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009074","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009106","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009122","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009130","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009138","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009146","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009154","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009162","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009178","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009186","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009194","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009202","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009210","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009218","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009226","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21009234","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010153","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010233","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010241","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010249","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010273","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010281","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010289","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010297","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010313","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010151","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010329","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010149","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010337","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010150","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010231","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010239","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010247","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010230","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010229","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010255","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010238","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010246","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010237","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010245","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010279","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010287","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010253","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010286","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010319","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010327","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010335","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010326","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010325","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010148","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010341","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010156","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010164","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008288","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010633","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010334","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010641","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010649","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010228","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010673","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010236","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010244","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010689","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010697","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010252","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010705","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010713","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010284","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010292","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010332","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008328","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008336","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21008344","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010639","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010647","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010613","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010711","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010155","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010719","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010637","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010645","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010622","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010227","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010638","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010985","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010685","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010235","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010243","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010612","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010251","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010670","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21011033","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","29","success","0","150",""
"21010283","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010291","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010644","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011065","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010652","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011073","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010323","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010676","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011121","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010331","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010339","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010684","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010692","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010700","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010154","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010162","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011185","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008400","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008408","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010999","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011233","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011249","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010226","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011023","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011031","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010234","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010242","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011289","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010250","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011055","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011297","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010274","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010282","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011329","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008432","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010330","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008448","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011005","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010611","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008472","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011231","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011239","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010643","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011038","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010651","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011247","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011004","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010675","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011279","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011287","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011110","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011101","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011109","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010683","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010691","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011295","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011118","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011117","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010699","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21008480","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011134","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011149","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011351","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011100","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011108","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011148","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010610","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011230","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010626","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011246","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011254","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011237","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010650","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010658","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011245","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011253","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010674","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011236","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011244","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010682","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011278","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010698","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010706","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011284","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011285","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21010714","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011293","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011292","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011350","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011011","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011027","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011107","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011147","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011179","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012033","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012049","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012073","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011235","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011251","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011034","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011283","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011291","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011098","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011106","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011122","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011146","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012023","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012047","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012055","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011234","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012071","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011242","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011250","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012345","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012353","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012361","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012095","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012369","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011282","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011290","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011298","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012417","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011330","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011354","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012036","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21011402","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012046","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012054","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012537","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012068","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012545","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012553","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012076","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012561","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012062","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012045","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012078","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
"21012069","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","30","success","0","150",""
